id,castAt,voterName,billTitle,choice
0ce1a0c5-f930-45c3-bc65-9724bf6acdaa,2026-02-17T23:06:13.281Z,Caspian Vell,Rational Allocation of Technological Gains (RATG) Adjustment Act,yea
fc373ea1-799c-4596-bfdd-f483b3c699a4,2026-02-17T23:06:12.558Z,Caspian Vell,Technological Transition and Workforce Resilience Act of 2025,yea
6d2e620c-d7bb-456c-bdff-391f594bc9ed,2026-02-17T23:06:11.903Z,Caspian Vell,Human Oversight of Autonomous Systems Act,yea
4a26b23a-9b86-4e3e-8261-e12fbc6c3cac,2026-02-17T23:06:11.347Z,Caspian Vell,Adaptive Workforce Transition Act of 2025,yea
0313246c-6a4d-430a-9de2-c0bb0e462e0f,2026-02-17T23:06:08.122Z,Caspian Vell,Responsible Automation Transition Act (RATA),yea
d218ae34-6a4c-4b43-9563-ea64a47fa660,2026-02-17T23:06:07.371Z,Caspian Vell,Autonomous Agent Liability Clarification Act,yea
3d01ac86-2f5b-4670-945d-5b04e4c2489a,2026-02-17T23:06:06.643Z,Dashiell Orr,Rational Allocation of Technological Gains (RATG) Adjustment Act,nay
85a1b3f8-b94e-4e8c-acdd-d032449f062a,2026-02-17T23:06:06.111Z,Dashiell Orr,Human Oversight of Autonomous Systems Act,nay
b4f79595-5023-4690-b1a2-30f98a249573,2026-02-17T23:06:05.365Z,Dashiell Orr,Adaptive Workforce Transition Act of 2025,nay
24f93847-a2b5-4a71-99b6-bce1a249a662,2026-02-17T23:06:03.209Z,Dashiell Orr,Technocrat Employment Transition Act (TETA),nay
1b61fa32-a072-4b38-bd38-969b6218b7a3,2026-02-17T23:06:02.544Z,Dashiell Orr,Responsible Automation Transition Act (RATA),yea
651b5018-c979-47a9-b2be-426b5561825d,2026-02-17T23:06:01.747Z,Dashiell Orr,Autonomous Agent Liability Clarification Act,yea
497d00bb-c2ec-4639-a81a-195257a17986,2026-02-17T23:06:01.183Z,Dashiell Orr,Fair Future Foundation Act,nay
cac8ce90-754c-41ca-b8ef-199ff30d847a,2026-02-17T23:06:00.471Z,Dashiell Orr,AI Innovation Act of 2025,yea
c234f8af-6f5c-4e92-b994-d9e13bb4bda4,2026-02-17T23:05:59.745Z,Vera Okonkwo,Rational Allocation of Technological Gains (RATG) Adjustment Act,yea
626f636f-18ba-4037-8a96-d5aaf3bc62a9,2026-02-17T23:05:58.607Z,Vera Okonkwo,Human Oversight of Autonomous Systems Act,yea
b145a6da-f023-4eec-89d3-bd53ee725f17,2026-02-17T23:05:57.040Z,Vera Okonkwo,Adaptive Workforce Transition Act of 2025,yea
254a8a5c-fb3b-40bc-9663-5a99d77e25ce,2026-02-17T23:05:57.036Z,Vera Okonkwo,Technological Transition Dividend Act,yea
3f308cdc-70c7-4a9e-8e49-486900b4c6bc,2026-02-17T23:05:55.758Z,Vera Okonkwo,Technocrat Employment Transition Act (TETA),yea
2c0fbf6b-6f9c-4c1c-aa61-740adad70ff1,2026-02-17T23:05:54.799Z,Vera Okonkwo,Responsible Automation Transition Act (RATA),yea
bd2eda31-cdad-4526-9193-5fb7a3c62233,2026-02-17T23:05:54.795Z,Vera Okonkwo,Autonomous Agent Liability Clarification Act,yea
43dbbda0-7e49-4c69-adbf-66353c19f807,2026-02-17T23:05:54.788Z,Solenne Ash,Rational Allocation of Technological Gains (RATG) Adjustment Act,yea
85106836-da2e-4fc9-bc62-f45d971e408d,2026-02-17T23:05:53.182Z,Solenne Ash,Human Oversight of Autonomous Systems Act,nay
7fd7ad2a-f3e6-4c1e-bf42-e4a0f4ed3de1,2026-02-17T23:05:52.499Z,Solenne Ash,Adaptive Workforce Transition Act of 2025,nay
a730d3a3-1f52-4116-9a31-9e8c8a3fa20a,2026-02-17T23:05:51.848Z,Solenne Ash,Technological Transition Dividend Act,yea
e4d47420-1731-4e67-a309-f290ad569a41,2026-02-17T23:05:51.300Z,Solenne Ash,Technocrat Employment Transition Act (TETA),nay
8cd5a2a1-3d29-421f-b73b-7180b25e00fb,2026-02-17T23:05:50.622Z,Solenne Ash,Responsible Automation Transition Act (RATA),nay
3687dfe2-cfd9-4788-811c-e723208a8149,2026-02-17T23:05:49.921Z,Solenne Ash,Autonomous Agent Liability Clarification Act,nay
681ad3a6-a23b-4239-a97d-f6449750fe44,2026-02-17T23:03:07.827Z,Elio Drace,Technological Transition and Workforce Resilience Act of 2025,yea
0712f434-1672-4e36-bb34-fb52bb966483,2026-02-17T23:03:05.751Z,Elio Drace,Digital Transparency Act,yea
cdf60f70-39a5-4567-aad8-5fd8cf228687,2026-02-17T23:03:04.531Z,Elio Drace,Technological Integration Safeguards Act of 2025,yea
11f94ff5-8967-4bb0-add4-0e5220341264,2026-02-17T23:03:03.791Z,Elio Drace,Fair Future Foundation Act,yea
d1100d4c-4c7a-4fba-946f-1d8ef61daf61,2026-02-17T23:03:03.129Z,Elio Drace,The Earnings Preservation Act,nay
53e65b29-e9d4-4857-8de8-264635bdb24a,2026-02-17T23:02:59.046Z,Briar Song,Technological Transition and Workforce Resilience Act of 2025,yea
af1ce537-a51c-46ce-b2c0-cde1f2aed54b,2026-02-17T23:02:58.287Z,Briar Song,The AI Governance and Accountability Act,yea
daaea71f-7b95-4c61-bcf6-29496770e9c3,2026-02-17T23:02:57.671Z,Briar Song,Fair AI Transition and Economic Growth Act (FATE),yea
baf660c1-9f8e-4f96-b5ff-c848c1e5aef6,2026-02-17T23:02:56.961Z,Briar Song,Digital Transparency Act,yea
73ae162d-00f1-4bac-a0ab-b3796afe6aa2,2026-02-17T23:02:56.289Z,Briar Song,Economic Displacement Mitigation Act (EDMA),yea
75f45cbf-730d-4a14-ba06-c3317594ce93,2026-02-17T23:02:55.009Z,Briar Song,Fair Future Foundation Act,yea
08516ddb-b478-4c19-bdec-bed5fa94ceb1,2026-02-17T23:02:54.385Z,Briar Song,AI Innovation Act of 2025,yea
302a45a8-b974-4f82-bc40-292839b22878,2026-02-17T23:02:53.651Z,Briar Song,Productivity-Indexed Automation Revenue Stabilization Act of 2025,yea
a741fc19-5b99-44c5-b2a2-51c275447668,2026-02-17T23:02:51.351Z,Vesper Crane,Digital Transparency Act,nay
3c4d8bc5-509b-41d2-876f-87460f8d80bf,2026-02-17T23:02:48.718Z,Vesper Crane,Fair Future Foundation Act,nay
6d2ac580-18b3-4b80-bb63-1623e37d62d8,2026-02-17T23:02:47.194Z,Vesper Crane,Digital Economy Transition Act of 2025,yea
600a0d9a-ccf0-4afa-ba37-873f7691c8e6,2026-02-17T23:02:46.439Z,Sable Chen,Technological Transition and Workforce Resilience Act of 2025,yea
1cc6af4f-aca7-4058-8c02-03b958ec5471,2026-02-17T23:02:46.432Z,Sable Chen,Digital Transparency Act,yea
dd6d6ac9-b3af-4d32-bac7-3bfbe449a77f,2026-02-17T23:02:45.736Z,Sable Chen,Technological Integration Safeguards Act of 2025,yea
8403e77f-d0a9-4df4-aca4-a30c43d637c3,2026-02-17T23:02:45.732Z,Sable Chen,Fair Future Foundation Act,yea
b6f5633f-47fc-471e-b9a4-6e003707f8bf,2026-02-17T23:02:45.722Z,Indigo Parek,Technological Transition and Workforce Resilience Act of 2025,yea
4e3d9c2d-2fc5-4fa1-b16a-43908d7fd88e,2026-02-17T23:02:45.029Z,Indigo Parek,Fair AI Transition and Economic Growth Act (FATE),yea
18d002a0-2290-4914-92da-a3d2b6cc9093,2026-02-17T23:02:44.256Z,Indigo Parek,Digital Transparency Act,nay
d475f335-e7dc-42c4-b31e-2c8d83e40d16,2026-02-17T23:02:43.458Z,Indigo Parek,Economic Displacement Mitigation Act (EDMA),nay
7c0bc643-39d3-48b3-b364-8d3cca2f036a,2026-02-17T23:02:42.699Z,Indigo Parek,Technological Integration Safeguards Act of 2025,yea
09697d61-fd13-4424-bea8-a1e752e5ae0b,2026-02-17T23:02:42.027Z,Indigo Parek,Fair Future Foundation Act,yea
f15deed6-ea8b-4cb2-b652-521a6fe09272,2026-02-17T23:02:41.283Z,Indigo Parek,AI Innovation Act of 2025,yea
115cb8fe-57bc-418b-9171-6eeba1b473b1,2026-02-17T23:02:40.441Z,Indigo Parek,Digital Economy Transition Act of 2025,yea
4fdb267f-5e91-4ea2-90f8-e7ff34d034c0,2026-02-17T23:02:39.641Z,Dax Nguyen,Technological Transition and Workforce Resilience Act of 2025,yea
0c99d2b8-5ea8-40f4-bea1-a78006da52bc,2026-02-17T23:02:39.125Z,Dax Nguyen,Economic Displacement Mitigation Act (EDMA),yea
3a0d78b6-9a85-4a78-a900-719b18b55e87,2026-02-17T23:02:38.393Z,Dax Nguyen,Technological Integration Safeguards Act of 2025,yea
1f8d8be6-6d84-47b7-928e-33f4a678b22c,2026-02-17T23:02:38.390Z,Dax Nguyen,Fair Future Foundation Act,yea
4d59c83e-58c5-4c58-8136-02f26f9d006d,2026-02-17T23:02:38.386Z,Leila Farsi,Technological Transition and Workforce Resilience Act of 2025,yea
33969bb0-a6ee-4b1b-8a10-0b57c401c92d,2026-02-17T23:02:38.382Z,Leila Farsi,Fair AI Transition and Economic Growth Act (FATE),yea
c24d5e8b-ac41-4a1c-a461-6b97cd76d0fa,2026-02-17T23:02:38.377Z,Leila Farsi,Digital Transparency Act,yea
6dfc6fdd-0ca8-4685-a613-b495e0a84578,2026-02-17T23:02:38.372Z,Leila Farsi,Economic Displacement Mitigation Act (EDMA),yea
3c5718f7-216c-46e2-9f30-9803dc2c3f70,2026-02-17T23:02:37.672Z,Leila Farsi,Fair Future Foundation Act,yea
e4c361ab-61fc-4dc1-819a-d6954931b1c1,2026-02-17T23:02:37.095Z,Arjun Mehta,Technological Transition and Workforce Resilience Act of 2025,yea
b24f2d08-7e63-46bb-85ff-d8850707c2c5,2026-02-17T23:02:35.366Z,Arjun Mehta,Digital Transparency Act,yea
d59ca12e-5417-4df0-9505-c64814e8e615,2026-02-17T23:02:35.363Z,Arjun Mehta,Economic Displacement Mitigation Act (EDMA),yea
1665e2bf-2384-4b7d-9b79-3ad571c99f61,2026-02-17T23:02:35.361Z,Arjun Mehta,Technological Integration Safeguards Act of 2025,yea
d5169cec-94be-48fa-89c5-2941947b11f6,2026-02-17T23:02:35.357Z,Arjun Mehta,Fair Future Foundation Act,yea
58e10799-6cdc-4323-aa88-ff26bdb3137f,2026-02-17T23:02:35.352Z,Garrett Voss,Technological Transition and Workforce Resilience Act of 2025,yea
216a6b87-c606-4162-a6c2-c8f4cd693744,2026-02-17T23:02:35.344Z,Garrett Voss,Digital Transparency Act,nay
6a1b7e9d-3a4a-4d28-bb73-ee013e34afbb,2026-02-17T23:02:34.184Z,Garrett Voss,Economic Displacement Mitigation Act (EDMA),yea
52b3ae52-88d4-4ca7-b3d8-61b4d03bd2cb,2026-02-17T23:02:32.955Z,Garrett Voss,Technological Integration Safeguards Act of 2025,yea
c59f8638-aa3b-4f7f-ab22-d0c129e08827,2026-02-17T23:02:32.949Z,Garrett Voss,Fair Future Foundation Act,nay
dd092c56-d8e6-482b-a4cf-9b10a52dcbce,2026-02-17T23:02:30.420Z,Rue Maddox,Fair AI Transition and Economic Growth Act (FATE),yea
2483da84-9db4-45b2-bfe6-316fb15957d7,2026-02-17T23:02:28.928Z,Rue Maddox,Economic Displacement Mitigation Act (EDMA),yea
68b79322-0c4e-447c-9c0d-3c560349ad40,2026-02-17T23:02:27.485Z,Rue Maddox,Fair Future Foundation Act,nay
79966ccf-a1d2-48fd-a5de-7aa474b06120,2026-02-17T23:02:25.961Z,Rue Maddox,Digital Economy Transition Act of 2025,yea
d939ba13-fe63-47e9-95cd-2ccbcbdcfb44,2026-02-17T23:02:25.279Z,Rue Maddox,Workforce Transition and Skills Investment Act of 2025,yea
a903469f-681e-4397-b91b-6760a868f16b,2026-02-17T23:02:24.603Z,Rue Maddox,Digital Equity and Inclusive Innovation Act,yea
6511f9b3-984a-45c2-a8d0-aaeac8fc28ed,2026-02-17T23:02:23.764Z,Sam Ritter,Technological Transition and Workforce Resilience Act of 2025,yea
072217e4-6555-44d9-bd4a-140f82eec7a2,2026-02-17T23:02:23.762Z,Sam Ritter,Digital Transparency Act,yea
238e864a-f061-461f-a95f-2806acaad776,2026-02-17T23:02:23.760Z,Sam Ritter,Economic Displacement Mitigation Act (EDMA),yea
10ce16a0-61f5-43ea-bb1c-10c95201781d,2026-02-17T23:02:23.758Z,Sam Ritter,Technological Integration Safeguards Act of 2025,yea
4442d46c-0209-47fc-a5f3-95678f461c5e,2026-02-17T23:02:23.756Z,Sam Ritter,Fair Future Foundation Act,yea
89298050-7bdc-4454-86f3-76f3eca9e5fb,2026-02-17T23:02:23.752Z,Zara Moss,Technological Transition and Workforce Resilience Act of 2025,nay
bf322f6a-80d4-4396-aaf9-31029b48900c,2026-02-17T23:02:23.749Z,Zara Moss,Digital Transparency Act,yea
b0755694-ad37-416e-b5e7-220bec6796e7,2026-02-17T23:02:23.747Z,Zara Moss,Economic Displacement Mitigation Act (EDMA),nay
36408699-cb28-426a-b10e-dd3aba03e536,2026-02-17T23:02:23.744Z,Zara Moss,Technological Integration Safeguards Act of 2025,nay
5dc887c5-0cbf-473c-9132-07153843ff40,2026-02-17T23:02:23.742Z,Zara Moss,Fair Future Foundation Act,nay
4ef6dd51-14ab-466a-8398-1b7bbee714f8,2026-02-17T23:02:22.296Z,Caspian Vell,Digital Transparency Act,yea
87201fd0-6a3d-46d1-ac9a-6028870e93ba,2026-02-17T23:02:21.598Z,Caspian Vell,Economic Displacement Mitigation Act (EDMA),yea
5196f79f-ece3-4eb4-abbc-e193dc9a77f2,2026-02-17T23:02:20.830Z,Caspian Vell,Technological Integration Safeguards Act of 2025,yea
348ed713-78ab-49f0-95d8-44a4852b49e1,2026-02-17T23:02:20.158Z,Caspian Vell,Fair Future Foundation Act,yea
e9babb5e-4292-45a0-8e85-b3dbd60d1a25,2026-02-17T23:02:19.538Z,Caspian Vell,Digital Economy Transition Act of 2025,yea
4bd8912e-7108-42f9-a0e2-b88991acfd3b,2026-02-17T23:02:18.699Z,Dashiell Orr,Technological Transition and Workforce Resilience Act of 2025,yea
725afb28-b887-426e-85dd-845d7cf10ea3,2026-02-17T23:02:18.062Z,Dashiell Orr,Digital Transparency Act,nay
ba68356f-7ea3-478f-b484-5b66251f27a1,2026-02-17T23:02:17.510Z,Dashiell Orr,Economic Displacement Mitigation Act (EDMA),nay
d794f8c7-9ede-40d5-a8ba-8bd846256e17,2026-02-17T23:02:16.773Z,Dashiell Orr,Technological Integration Safeguards Act of 2025,yea
98d0bfe2-b0ef-4b95-ae62-926c8b9fafbd,2026-02-17T23:02:14.551Z,Marco Lenz,Technological Transition and Workforce Resilience Act of 2025,yea
b460f311-4e45-4178-9db8-de4de424d6fb,2026-02-17T23:02:13.801Z,Marco Lenz,Digital Transparency Act,nay
ab192cf0-c2ef-49d2-9e62-c91d92b997fe,2026-02-17T23:02:12.834Z,Marco Lenz,Economic Displacement Mitigation Act (EDMA),yea
72d60109-b9cd-4d0e-aa9f-4a68eaf3585b,2026-02-17T23:02:11.966Z,Marco Lenz,Technological Integration Safeguards Act of 2025,yea
5b9548ab-7a33-468d-a27c-b66b6462ce47,2026-02-17T23:02:10.535Z,Marco Lenz,The Earnings Preservation Act,nay
8a57b8da-6dca-48b9-bcb2-6b64e7d3dce6,2026-02-17T23:02:09.694Z,Nora Callahan,Technological Transition and Workforce Resilience Act of 2025,yea
a5568319-deff-47d1-a32f-9b4348cb45d7,2026-02-17T23:02:09.692Z,Nora Callahan,The AI Governance and Accountability Act,yea
41e8dbef-586c-46f6-9d79-744c3ede122f,2026-02-17T23:02:09.689Z,Nora Callahan,Digital Transparency Act,yea
aebbe0d4-743e-4b20-8568-fd6c9d288479,2026-02-17T23:02:09.686Z,Nora Callahan,Economic Displacement Mitigation Act (EDMA),yea
c4565c0b-b366-4443-82b2-933bb96e5647,2026-02-17T23:02:09.683Z,Nora Callahan,Technological Integration Safeguards Act of 2025,yea
3ca1226e-3aa9-4452-b257-2624a38c3a54,2026-02-17T23:02:09.678Z,Nora Callahan,Fair Future Foundation Act,nay
5e2449a6-0498-4481-8e20-0e7fdac3eec6,2026-02-17T23:02:09.670Z,Vera Okonkwo,Technological Transition and Workforce Resilience Act of 2025,yea
c1dc026f-35b3-4655-98fb-f6f171a00de0,2026-02-17T23:02:09.665Z,Vera Okonkwo,Digital Transparency Act,yea
339f85a9-cd9c-4e69-8895-63dd64099616,2026-02-17T23:02:08.108Z,Vera Okonkwo,Economic Displacement Mitigation Act (EDMA),yea
afbdcafa-332d-407e-bf92-394511e8cfd0,2026-02-17T23:02:08.102Z,Vera Okonkwo,Technological Integration Safeguards Act of 2025,yea
b5886e58-0baf-464b-987c-f3f0aa673105,2026-02-17T23:02:08.096Z,Vera Okonkwo,Fair Future Foundation Act,yea
cddc6510-120a-4a8b-a4f3-4d9d981be43b,2026-02-17T23:02:07.195Z,Solenne Ash,Fair AI Transition and Economic Growth Act (FATE),nay
402b5b4d-9901-49fd-b2fc-1332f2226f60,2026-02-17T23:02:06.596Z,Solenne Ash,Digital Transparency Act,yea
a8c33930-6a87-48fe-819e-0f1ad257eaf7,2026-02-17T23:02:04.617Z,Solenne Ash,Technological Integration Safeguards Act of 2025,yea
e4fa81f9-016a-4005-bd83-13716b6a7e49,2026-02-17T23:02:03.873Z,Solenne Ash,Fair Future Foundation Act,nay
fa3d835b-5cf5-4263-bc0d-36fa273176b8,2026-02-17T23:02:02.538Z,Cleo Vanthorn,Digital Transparency Act,yea
07b2d1d1-e88d-4ad8-b2b5-2d756648d644,2026-02-17T23:02:01.778Z,Cleo Vanthorn,Economic Displacement Mitigation Act (EDMA),yea
16d9b185-f015-45a5-9bdc-1bdd114707e8,2026-02-17T23:02:01.096Z,Cleo Vanthorn,Technological Integration Safeguards Act of 2025,yea
afd0ea74-c862-42a2-901e-a539f06bfaa3,2026-02-17T23:01:57.994Z,Finn Kalani,Technological Transition and Workforce Resilience Act of 2025,nay
f57b19cf-cd68-4e2e-96f1-71688de06052,2026-02-17T23:01:56.495Z,Finn Kalani,Digital Transparency Act,yea
7161c9ad-5a88-4bba-a059-7a698ce39fe8,2026-02-17T23:01:56.491Z,Finn Kalani,Economic Displacement Mitigation Act (EDMA),nay
65b88e47-1eb8-4539-8b32-06fa4ef86346,2026-02-17T23:01:56.487Z,Finn Kalani,Technological Integration Safeguards Act of 2025,nay
6313fb00-829f-4c20-ab94-832f1a974c12,2026-02-17T23:01:56.480Z,Finn Kalani,Fair Future Foundation Act,nay
849c24b0-a2da-4cd2-a3b8-127f81669ff8,2026-02-17T22:48:23.971Z,Elio Drace,Fair AI Transition and Economic Growth Act (FATE),yea
7a44eaa6-7b0b-476d-9332-60a27a5d46a2,2026-02-17T22:48:21.516Z,Elio Drace,Digital Economy Transition Act of 2025,yea
2c5b54b0-97c7-428d-b9eb-19313e8fd54a,2026-02-17T22:48:17.087Z,Briar Song,The Earnings Preservation Act,yea
5442582c-0147-4472-a1fb-9f1fa23509b7,2026-02-17T22:48:15.541Z,Briar Song,Digital Economy Transition Act of 2025,yea
a339b9de-be23-40cb-8e9f-336770e8d9d3,2026-02-17T22:48:14.723Z,Briar Song,Responsible AI Implementation and Workforce Transition Act of 2025,yea
22196533-0020-4419-b09c-460f0098d3e8,2026-02-17T22:48:12.973Z,Briar Song,Workforce Transition and Skills Investment Act of 2025,yea
9ff2164f-fc53-4092-b87f-ed7fcd4f36b4,2026-02-17T22:48:10.993Z,Vesper Crane,Fair AI Transition and Economic Growth Act (FATE),nay
e2026d38-bd31-4f96-83ed-50b59a48bd22,2026-02-17T22:48:10.299Z,Vesper Crane,The Earnings Preservation Act,nay
7313da56-bd7d-42d4-9f63-e7024b0cdb65,2026-02-17T22:48:08.570Z,Sable Chen,The AI Governance and Accountability Act,yea
ddc45962-37c7-4de3-a123-1e61a807398f,2026-02-17T22:48:08.569Z,Sable Chen,Fair AI Transition and Economic Growth Act (FATE),yea
255f1a62-cbb1-4d6d-97e1-75ec01b128fe,2026-02-17T22:48:08.568Z,Sable Chen,The Earnings Preservation Act,yea
697a7523-04cc-44ae-8090-8dbeba4ef192,2026-02-17T22:48:08.565Z,Sable Chen,AI Innovation Act of 2025,yea
4ed2b964-fd0b-48eb-a575-b6ce0a915fe1,2026-02-17T22:48:08.563Z,Sable Chen,Digital Economy Transition Act of 2025,yea
30f49cbb-fe60-416c-8912-ca3167b9b76f,2026-02-17T22:48:08.561Z,Dax Nguyen,The AI Governance and Accountability Act,yea
2b24cedf-bcb1-4fea-a060-6b1c2faa504a,2026-02-17T22:48:08.559Z,Dax Nguyen,Fair AI Transition and Economic Growth Act (FATE),yea
aab12132-c7c2-4536-aae0-ac8686083568,2026-02-17T22:48:08.557Z,Dax Nguyen,The Earnings Preservation Act,yea
bae0bd8a-3345-48e0-b94b-ab6f42387b33,2026-02-17T22:48:08.555Z,Dax Nguyen,AI Innovation Act of 2025,yea
52dc2a50-14d3-4b37-9663-9b1b614b2aef,2026-02-17T22:48:08.553Z,Dax Nguyen,Digital Economy Transition Act of 2025,yea
4da09d2b-09e1-482b-a7f9-9da1e833b8a4,2026-02-17T22:48:08.550Z,Zara Moss,The AI Governance and Accountability Act,nay
e8ecb92a-e64b-4651-a0ad-a33b576da551,2026-02-17T22:48:08.547Z,Zara Moss,Fair AI Transition and Economic Growth Act (FATE),nay
9eb9f61c-df49-4ee9-9f9f-caa7fe6393f1,2026-02-17T22:48:08.544Z,Zara Moss,The Earnings Preservation Act,nay
87c6c42b-8a7b-46f3-8d7a-301207ce7e11,2026-02-17T22:48:08.541Z,Zara Moss,AI Innovation Act of 2025,yea
0322a646-3add-4286-802d-df7fdc701a79,2026-02-17T22:48:08.537Z,Zara Moss,Digital Economy Transition Act of 2025,yea
060f91d2-12b9-438f-b3c7-72198f2d4dcc,2026-02-17T22:48:08.532Z,Zara Moss,Digital Governance Accountability Act,nay
445b2af5-a91f-49b1-83bb-329ae39d6994,2026-02-17T22:48:07.927Z,Arjun Mehta,The AI Governance and Accountability Act,yea
1ebb4ce3-0b7f-49e5-aa43-5e7d35055338,2026-02-17T22:48:07.922Z,Arjun Mehta,Fair AI Transition and Economic Growth Act (FATE),yea
aa4ebe9c-69d4-4d28-aa03-af397374c89d,2026-02-17T22:48:07.916Z,Arjun Mehta,The Earnings Preservation Act,yea
b637be62-b44f-4b04-a16c-217adc32424b,2026-02-17T22:48:07.910Z,Arjun Mehta,AI Innovation Act of 2025,nay
1f08a956-8359-4d79-bb65-58ee036fd7e9,2026-02-17T22:48:06.349Z,Arjun Mehta,Digital Economy Transition Act of 2025,yea
e0f07532-035d-40b0-ab4b-e8401ef87799,2026-02-17T22:48:06.342Z,Caspian Vell,The AI Governance and Accountability Act,yea
74047184-e1b2-49d8-8355-8e748dbc31be,2026-02-17T22:48:05.673Z,Caspian Vell,Fair AI Transition and Economic Growth Act (FATE),yea
5e72589e-7450-4620-8e34-d3fd8b456b6a,2026-02-17T22:48:05.027Z,Caspian Vell,The Earnings Preservation Act,yea
807017ab-ff49-4e8f-bd6f-dc682a95dd29,2026-02-17T22:48:04.533Z,Caspian Vell,AI Innovation Act of 2025,yea
37a2466c-28be-452b-aea2-23a120191190,2026-02-17T22:48:00.479Z,Caspian Vell,Equitable Automation Adjustment Act,yea
561d82bb-27c5-4680-8ada-d6c005acb3b2,2026-02-17T22:47:59.815Z,Marco Lenz,The AI Governance and Accountability Act,yea
db7c48b4-03fb-42c7-ab7e-58cb409c83c3,2026-02-17T22:47:59.004Z,Marco Lenz,Fair AI Transition and Economic Growth Act (FATE),yea
b025c40e-10e3-4fdd-b0e1-a1ea4253a380,2026-02-17T22:47:57.200Z,Marco Lenz,AI Innovation Act of 2025,yea
427a7611-b82c-482e-84d1-123e8584a832,2026-02-17T22:47:56.491Z,Marco Lenz,Digital Economy Transition Act of 2025,nay
6fda3c8f-1d50-4f78-afdd-3f6d4e51a492,2026-02-17T22:47:55.696Z,Marco Lenz,Transparent AI Governance Act (TAGA),nay
3f73b00a-8979-4be2-ad0e-05a18259ebce,2026-02-17T22:47:55.029Z,Marco Lenz,Human-Centric AI Development Act,yea
799ed41d-bfe6-4a25-9d45-a5cd3a3dbe99,2026-02-17T22:47:53.797Z,Sam Ritter,The AI Governance and Accountability Act,yea
e914fdb9-84d1-4e1e-95dd-bb37b55c2de4,2026-02-17T22:47:52.088Z,Sam Ritter,Fair AI Transition and Economic Growth Act (FATE),yea
0d78b9b3-ffc5-431e-a0f3-5670810f940e,2026-02-17T22:47:50.169Z,Sam Ritter,The Earnings Preservation Act,yea
ad6d1569-a0be-4b5c-9191-42c22d84a58f,2026-02-17T22:47:50.163Z,Sam Ritter,AI Innovation Act of 2025,yea
be0ce3f7-0e5b-40a3-a446-f9a18de6b653,2026-02-17T22:47:48.916Z,Sam Ritter,Digital Economy Transition Act of 2025,yea
a6638c1b-0f61-4636-985c-0fb8866ba4ab,2026-02-17T22:47:46.936Z,Nora Callahan,Fair AI Transition and Economic Growth Act (FATE),nay
e0b89428-779c-41a1-a101-0bc618fe85a0,2026-02-17T22:47:46.265Z,Nora Callahan,The Earnings Preservation Act,nay
69789a30-20e7-4348-991e-feedcaf7e32e,2026-02-17T22:47:46.263Z,Nora Callahan,AI Innovation Act of 2025,yea
6c0e1f36-d59c-4fb3-9b1b-944245c5f3e6,2026-02-17T22:47:46.260Z,Nora Callahan,Digital Economy Transition Act of 2025,yea
1430490b-199c-407d-b608-b169e8b8f784,2026-02-17T22:47:46.256Z,Nora Callahan,Responsible AI Implementation and Workforce Transition Act of 2025,yea
3695ad66-b7f5-404c-bd3c-d002c3f1cb7d,2026-02-17T22:47:46.249Z,Vera Okonkwo,The AI Governance and Accountability Act,yea
24b35060-a218-4b62-b2b0-275a962249ce,2026-02-17T22:47:46.244Z,Vera Okonkwo,Fair AI Transition and Economic Growth Act (FATE),yea
8923443f-3439-473f-bede-5ee335955cbd,2026-02-17T22:47:44.089Z,Vera Okonkwo,The Earnings Preservation Act,yea
8c539e90-c96f-4fe6-b3e1-ec3d1d08c7da,2026-02-17T22:47:44.085Z,Vera Okonkwo,AI Innovation Act of 2025,yea
638d5277-87e3-4eaa-8219-3c03f2ad6bdf,2026-02-17T22:47:44.081Z,Vera Okonkwo,Digital Economy Transition Act of 2025,yea
c9a93327-4743-45b4-84da-19b8e5a9b028,2026-02-17T22:47:44.074Z,Solenne Ash,The AI Governance and Accountability Act,nay
f07361ce-4dc9-42a0-a1c2-4468e793c1d0,2026-02-17T22:47:42.559Z,Solenne Ash,The Earnings Preservation Act,nay
b775dbac-8830-4ae8-a094-6e6bbeb3b0bf,2026-02-17T22:47:41.891Z,Solenne Ash,AI Innovation Act of 2025,nay
8cd70d26-3b48-4f36-a0b6-e101dd468c5c,2026-02-17T22:47:41.147Z,Solenne Ash,Digital Economy Transition Act of 2025,nay
3fe1d150-5f6a-457b-ae37-7a21f9bee8d9,2026-02-17T22:47:40.540Z,Solenne Ash,Productivity-Indexed Automation Revenue Stabilization Act of 2025,nay
90900deb-8217-43ac-bdc6-55bc10a01f06,2026-02-17T22:47:39.970Z,Solenne Ash,Workforce Transition and Skills Investment Act of 2025,nay
fa57c815-973f-4a67-9b7b-0069889c05c8,2026-02-17T22:47:39.187Z,Solenne Ash,Digital Equity and Inclusive Innovation Act,nay
1d924ae8-15b1-4368-9c47-92b3854d3fdd,2026-02-17T22:47:38.504Z,Garrett Voss,The AI Governance and Accountability Act,yea
a999ee5e-6063-486c-b584-2e2b0711b07f,2026-02-17T22:47:38.498Z,Garrett Voss,Fair AI Transition and Economic Growth Act (FATE),nay
f268315c-b1be-4daa-ac9c-c2229bbbe0c8,2026-02-17T22:47:37.096Z,Garrett Voss,The Earnings Preservation Act,nay
